test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Quercetin,Sodium nitroprusside,LT00880,vNo-DILI-concern,DILI_negative,0.0
Quercetin,Sodium oxybate,LT00480,vNo-DILI-concern,DILI_negative,0.041666666666666664
Quercetin,Sodium thiosulfate,LT00439,vNo-DILI-concern,DILI_negative,0.023809523809523808
Quercetin,Sodium zirconium cyclosilicate,LT03762,vNo-DILI-concern,DILI_negative,0.023255813953488372
Quercetin,Sofosbuvir,LT02901,vNo-DILI-concern,DILI_negative,0.07368421052631578
Quercetin,Solriamfetol hydrochloride,LT03763,vNo-DILI-concern,DILI_negative,0.08620689655172414
Quercetin,Sorbitol,LT02010,vNo-DILI-concern,DILI_negative,0.022727272727272728
Quercetin,Sterile water,LT01294,vNo-DILI-concern,DILI_negative,0.0
Quercetin,Stiripentol,LT02728,vNo-DILI-concern,DILI_negative,0.09836065573770492
Quercetin,Streptomycin sulfate,LT00145,vNo-DILI-concern,DILI_negative,0.043010752688172046
Quercetin,Succinylcholine chloride,LT00749,vNo-DILI-concern,DILI_negative,0.038461538461538464
Quercetin,Sufentanil citrate,LT00920,vNo-DILI-concern,DILI_negative,0.06741573033707865
Quercetin,Sugammadex sodium,LT03224,vNo-DILI-concern,DILI_negative,0.047619047619047616
Quercetin,Suvorexant,LT03766,vNo-DILI-concern,DILI_negative,0.10588235294117647
Quercetin,Tafamidis meglumine,LT03576,vNo-DILI-concern,DILI_negative,0.12987012987012986
Quercetin,Tapentadol hydrochloride,LT00664,vNo-DILI-concern,DILI_negative,0.11666666666666667
Quercetin,Tecovirimat,LT03770,vNo-DILI-concern,DILI_negative,0.08955223880597014
Quercetin,Temsirolimus,LT01261,vNo-DILI-concern,DILI_negative,0.043478260869565216
Quercetin,Tenapanor hydrochloride,LT03773,vNo-DILI-concern,DILI_negative,0.07526881720430108
Quercetin,Terazosin hydrochloride,LT01787,vNo-DILI-concern,DILI_negative,0.07317073170731707
Quercetin,Theophylline sodium glycinate,LT00154,vNo-DILI-concern,DILI_negative,0.07575757575757576
Quercetin,Thiamine hydrochloride,LT01981,vNo-DILI-concern,DILI_negative,0.0410958904109589
Quercetin,Thyrotropin alfa,LT00751,vNo-DILI-concern,DILI_negative,0.05813953488372093
Quercetin,Ticagrelor,LT02413,vNo-DILI-concern,DILI_negative,0.061224489795918366
Quercetin,Tiludronate disodium,LT00998,vNo-DILI-concern,DILI_negative,0.08928571428571429
Quercetin,Tirofiban hydrochloride,LT01037,vNo-DILI-concern,DILI_negative,0.05952380952380952
Quercetin,Topotecan hydrochloride,LT01824,vNo-DILI-concern,DILI_negative,0.12643678160919541
Quercetin,Tranexamic acid,LT00923,vNo-DILI-concern,DILI_negative,0.038461538461538464
Quercetin,Trientine hydrochloride,LT00375,vNo-DILI-concern,DILI_negative,0.022222222222222223
Quercetin,Triheptanoin,LT03777,vNo-DILI-concern,DILI_negative,0.03389830508474576
Quercetin,Trihexyphenidyl hydrochloride,LT01839,vNo-DILI-concern,DILI_negative,0.06153846153846154
Quercetin,Triprolidine hydrochloride,LT00798,vNo-DILI-concern,DILI_negative,0.05714285714285714
Quercetin,Trospium chloride,LT00516,vNo-DILI-concern,DILI_negative,0.07352941176470588
Quercetin,Tyramine,LT02356,vNo-DILI-concern,DILI_negative,0.13043478260869565
Quercetin,Ubrogepant,LT03780,vNo-DILI-concern,DILI_negative,0.06862745098039216
Quercetin,Umeclidinium bromide,LT03782,vNo-DILI-concern,DILI_negative,0.07352941176470588
Quercetin,Uridine triacetate,LT03784,vNo-DILI-concern,DILI_negative,0.1
Quercetin,Urofollitropin,LT00929,vNo-DILI-concern,DILI_negative,0.07692307692307693
Quercetin,Urokinase,LT01229,vNo-DILI-concern,DILI_negative,0.09333333333333334
Quercetin,Vecuronium bromide,LT00916,vNo-DILI-concern,DILI_negative,0.021739130434782608
Quercetin,Vericiguat,LT03787,vNo-DILI-concern,DILI_negative,0.06976744186046512
Quercetin,Vibegron,LT03788,vNo-DILI-concern,DILI_negative,0.09195402298850575
Quercetin,Vilazodone hydrochloride,LT02391,vNo-DILI-concern,DILI_negative,0.10112359550561797
Quercetin,Viloxazine hydrochloride,LT01861,vNo-DILI-concern,DILI_negative,0.06060606060606061
Quercetin,Viltolarsen,LT03789,vNo-DILI-concern,DILI_negative,0.058333333333333334
Quercetin,Vitamin C,LT02009,vNo-DILI-concern,DILI_negative,0.11320754716981132
Quercetin,Vitamin E,LT01516,vNo-DILI-concern,DILI_negative,0.07042253521126761
Quercetin,Voclosporin,LT03563,vNo-DILI-concern,DILI_negative,0.04716981132075472
Quercetin,Vorapaxar sulfate,LT03790,vNo-DILI-concern,DILI_negative,0.1
Quercetin,Vorinostat,LT00462,vNo-DILI-concern,DILI_negative,0.08928571428571429
Quercetin,Vosoritide,LT03791,vNo-DILI-concern,DILI_negative,0.0430622009569378
Quercetin,Voxelotor,LT03792,vNo-DILI-concern,DILI_negative,0.13513513513513514
Quercetin,Zaleplon,LT00648,vNo-DILI-concern,DILI_negative,0.08974358974358974
